employeeid,Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome(USD),NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimes,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,yearofjoining,TechnologyAdoption,Benefits,Facilities,ChallengingLevels,ExtracurricularActivities,YearOfLeaving
109800,49,No,Travel_Rarely,Research & Development,4,Medical,1,Male,2,5,Research Scientist,3,Married,18711,2,Y,No,13,3,3,1,23,2,4,1,0,0,0,2016,2,5,4,1,2,
109801,48,No,Travel_Rarely,Research & Development,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,5,Y,No,11,3,3,0,7,4,2,1,0,0,0,2016,3,4,5,0,5,
109802,31,Yes,Travel_Frequently,Sales,1,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,Y,No,12,3,2,0,1,3,3,1,0,0,0,2013,4,3,2,1,4,2014
109803,31,Yes,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,3,1,Research Scientist,2,Single,1261,1,Y,N,12,3,3,0,1,3,4,1,0,0,0,2012,5,2,3,0,3,2013
109804,39,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,2,1,Laboratory Technician,1,Single,3646,2,Y,Yes,23,4,4,0,11,2,4,1,0,0,0,2016,4,2,3,0,4,
109805,24,Yes,Non-Travel,Sales,13,Life Sciences,2,Female,3,1,Sales Representative,2,Divorced,2033,1,Y,No,13,3,3,1,1,2,3,1,0,0,0,2010,3,4,2,1,3,2011
109806,35,No,Travel_Rarely,Sales,7,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,1,Y,Y,13,3,3,1,1,3,3,1,0,0,0,2016,2,3,4,1,2,
109807,44,No,Travel_Frequently,Sales,1,Marketing,1,Female,3,2,Sales Executive,3,Married,4768,7,Y,No,12,3,3,1,11,4,2,1,0,0,0,2016,2,5,4,1,2,
109808,30,No,Non-Travel,Research & Development,7,Technical Degree,3,Male,3,1,Research Scientist,3,Single,1274,1,Y,No,13,3,2,2,1,2,2,1,0,0,0,2016,3,4,5,0,5,
109809,29,Yes,Travel_Rarely,Research & Development,9,Life Sciences,3,Female,4,1,Research Scientist,3,Married,2451,6,Y,No,18,3,2,2,5,2,2,1,0,0,0,2013,4,3,2,1,4,2014
109810,35,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Single,2074,1,Y,N,12,3,4,1,1,2,3,1,0,0,0,2012,5,2,3,0,3,2013
109811,26,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,4,Married,2061,1,Y,No,21,4,4,0,1,5,3,1,0,0,0,2016,4,2,3,0,4,
109812,36,Yes,Travel_Rarely,Sales,1,Life Sciences,2,Female,3,2,Sales Executive,3,Divorced,6815,6,Y,No,13,3,1,0,15,5,3,1,0,0,0,2010,3,4,2,1,3,2011
109813,34,No,Travel_Rarely,Research & Development,7,Medical,1,Male,3,1,Research Scientist,4,Single,2972,1,Y,Y,13,3,3,0,1,4,1,1,0,0,0,2016,2,3,4,1,2,
109814,42,No,Travel_Rarely,Research & Development,9,Other,4,Male,2,5,Healthcare Representative,4,Single,19613,8,Y,No,22,4,4,0,24,2,3,1,0,0,1,2016,2,5,4,1,2,
109815,50,No,Travel_Rarely,Sales,9,Marketing,3,Male,3,5,Sales Representative,3,Single,19331,4,Y,Yes,16,3,3,1,27,2,3,1,0,0,0,2016,3,4,5,0,5,
109816,28,Yes,Travel_Rarely,Research & Development,24,Medical,3,Female,3,1,Laboratory Technician,2,Married,2408,1,Y,Yes,17,3,2,3,1,3,3,1,1,0,0,2013,4,3,2,1,4,2014
109817,35,No,Travel_Rarely,Research & Development,7,Life Sciences,3,Male,3,1,Laboratory Technician,4,Single,2690,1,Y,N,18,3,4,1,1,5,2,1,0,0,1,2016,5,2,3,0,3,
109818,28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,2,1,Research Scientist,3,Divorced,1563,1,Y,No,14,3,4,1,1,2,1,1,0,0,0,2016,4,2,3,0,4,
109819,24,Yes,Travel_Rarely,Research & Development,21,Technical Degree,2,Male,2,1,Laboratory Technician,1,Divorced,2296,0,Y,No,14,3,2,3,2,3,3,1,1,0,0,2010,3,4,2,1,3,2011
109820,42,No,Travel_Rarely,Research & Development,2,Medical,3,Male,3,1,Laboratory Technician,2,Married,4841,4,Y,Y,14,3,3,1,4,3,3,1,0,0,0,2016,2,3,4,1,2,
109821,24,No,Non-Travel,Research & Development,9,Life Sciences,3,Male,2,1,Laboratory Technician,2,Divorced,2694,1,Y,No,11,3,3,3,1,4,3,1,0,0,0,2016,2,5,4,1,2,
109822,45,No,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,2,1,Research Scientist,3,Single,2274,1,Y,No,14,3,4,0,1,3,3,1,0,0,0,2016,3,4,5,0,5,
109823,40,Yes,Travel_Frequently,Research & Development,16,Medical,1,Female,2,2,Laboratory Technician,3,Single,5094,6,Y,No,14,3,2,0,10,6,3,1,0,0,0,2013,4,3,2,1,4,2014
109824,29,Yes,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,3,1,Laboratory Technician,1,Single,2319,1,Y,N,11,3,4,1,1,1,3,1,0,0,0,2012,5,2,3,0,3,2013
109825,37,No,Travel_Rarely,Sales,16,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,Y,No,19,3,4,2,9,2,3,1,0,0,0,2016,4,2,3,0,4,
109826,27,Yes,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,1,Research Scientist,3,Divorced,2318,1,Y,No,19,3,3,0,1,2,3,1,1,0,0,2010,3,4,2,1,3,2011
109827,34,No,Travel_Rarely,Research & Development,10,Life Sciences,2,Male,3,1,Laboratory Technician,2,Divorced,2008,1,Y,Y,14,3,3,2,1,3,3,1,0,1,0,2016,2,3,4,1,2,
109828,21,Yes,Travel_Rarely,Research & Development,18,Other,4,Female,3,1,Research Scientist,4,Single,2693,1,Y,No,19,3,1,0,1,3,2,1,0,0,0,2015,2,5,4,1,2,2016
109829,58,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,1,Laboratory Technician,4,Single,2380,9,Y,Yes,14,3,4,1,3,3,2,1,0,0,0,2016,3,4,5,0,5,
109830,43,Yes,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,3,2,Manufacturing Director,2,Divorced,4765,4,Y,No,21,4,2,1,4,2,4,1,0,0,0,2013,4,3,2,1,4,2014
109831,32,Yes,Travel_Rarely,Research & Development,25,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2795,1,Y,N,24,4,3,0,1,2,1,1,0,0,1,2012,5,2,3,0,3,2013
109832,58,No,Travel_Rarely,Research & Development,2,Technical Degree,4,Male,3,1,Research Scientist,3,Single,2479,4,Y,No,24,4,4,0,7,4,3,1,0,0,0,2016,4,2,3,0,4,
109833,40,Yes,Non-Travel,Sales,24,Life Sciences,2,Female,4,4,Sales Executive,2,Divorced,13194,4,Y,Yes,16,3,4,0,22,2,2,1,0,0,0,2010,3,4,2,1,3,2011
109834,25,Yes,Travel_Rarely,Sales,19,Marketing,3,Male,3,1,Sales Representative,2,Married,2413,1,Y,Y,18,3,3,3,1,2,3,1,0,0,0,2009,2,3,4,1,2,2010
109835,40,No,Travel_Rarely,Sales,10,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,2,Y,No,12,3,2,1,11,2,2,1,0,0,0,2016,2,5,4,1,2,
109836,19,No,Travel_Rarely,Sales,21,Other,4,Male,2,1,Sales Representative,2,Single,2121,1,Y,Yes,13,3,2,0,1,3,4,1,0,0,0,2016,3,4,5,0,5,
109837,20,Yes,Travel_Rarely,Research & Development,4,Technical Degree,1,Female,3,1,Laboratory Technician,1,Single,2973,1,Y,No,19,3,2,0,1,2,3,1,0,0,0,2013,4,3,2,1,4,2014
109838,40,No,Travel_Frequently,Research & Development,9,Medical,4,Male,3,1,Research Scientist,2,Single,3617,8,Y,N,14,3,4,1,3,2,3,1,1,0,0,2016,5,2,3,0,3,
109839,36,No,Travel_Rarely,Research & Development,15,Other,1,Male,3,2,Laboratory Technician,3,Divorced,4834,7,Y,No,14,3,4,1,9,3,2,1,0,0,0,2016,4,2,3,0,4,
109840,34,Yes,Travel_Rarely,Sales,10,Life Sciences,2,Female,3,1,Sales Representative,3,Divorced,2220,1,Y,Yes,19,3,4,1,1,2,3,1,1,0,0,2010,3,4,2,1,3,2011
109841,28,No,Travel_Rarely,Sales,10,Medical,4,Male,3,1,Sales Representative,2,Married,1052,1,Y,Y,22,4,3,0,1,5,3,1,0,0,0,2016,2,3,4,1,2,
109842,21,Yes,Travel_Rarely,Research & Development,10,Life Sciences,3,Female,2,1,Laboratory Technician,1,Single,1416,1,Y,No,13,3,1,0,1,6,2,1,0,1,0,2015,2,5,4,1,2,2016
109843,43,No,Travel_Rarely,Sales,25,Medical,3,Male,2,3,Sales Executive,4,Single,10798,5,Y,No,13,3,3,1,18,5,3,1,0,0,0,2016,3,4,5,0,5,
109844,20,Yes,Travel_Rarely,Research & Development,11,Medical,4,Female,2,1,Research Scientist,1,Single,2600,1,Y,Yes,15,3,2,0,1,2,3,1,0,0,0,2013,4,3,2,1,4,2014
109845,38,No,Travel_Rarely,Sales,3,Life Sciences,2,Male,3,2,Sales Executive,4,Single,6861,8,Y,N,12,3,3,0,19,1,3,1,0,0,0,2016,5,2,3,0,3,
109846,37,No,Travel_Rarely,Research & Development,11,Medical,1,Male,1,2,Healthcare Representative,2,Married,4777,5,Y,No,15,3,4,0,15,2,1,1,0,0,0,2016,4,2,3,0,4,
109847,42,Yes,Travel_Rarely,Sales,5,Marketing,2,Male,3,5,Sales Representative,3,Divorced,18303,6,Y,No,13,3,2,0,21,3,4,1,0,0,0,2010,3,4,2,1,3,2011
109848,50,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2380,4,Y,Y,18,3,3,0,8,5,3,1,0,0,0,2016,2,3,4,1,2,
109849,32,No,Non-Travel,Sales,2,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,1,Y,No,12,3,3,3,1,3,3,1,0,0,0,2016,2,5,4,1,2,
109850,19,No,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,3,1,Research Scientist,1,Single,2552,1,Y,No,25,4,3,0,1,4,3,1,1,0,0,2016,3,4,5,0,5,
109851,28,Yes,Travel_Rarely,Research & Development,12,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,2515,1,Y,Yes,11,3,2,0,1,4,2,1,1,0,0,2013,4,3,2,1,4,2014
109852,40,No,Travel_Frequently,Research & Development,26,Medical,3,Female,3,2,Research Scientist,4,Single,4422,3,Y,N,13,3,4,1,16,3,1,1,1,0,0,2016,5,2,3,0,3,
109853,41,No,Travel_Rarely,Research & Development,12,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,4766,3,Y,Yes,11,3,4,1,6,4,3,1,0,0,0,2016,4,2,3,0,4,
109854,42,Yes,Travel_Rarely,Research & Development,29,Medical,2,Male,1,2,Laboratory Technician,4,Divorced,4272,4,Y,No,19,3,1,0,16,3,3,1,0,0,0,2010,3,4,2,1,3,2011
109855,28,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,3,1,Laboratory Technician,2,Divorced,2596,1,Y,Y,15,3,3,2,1,2,3,1,0,0,0,2009,2,3,4,1,2,2010
109856,37,No,Travel_Rarely,Sales,10,Life Sciences,4,Female,2,2,Sales Executive,4,Divorced,6694,2,Y,Yes,14,3,3,3,8,5,3,1,0,0,0,2016,2,5,4,1,2,
109857,26,No,Travel_Rarely,Research & Development,21,Medical,1,Male,3,1,Laboratory Technician,3,Single,2377,1,Y,No,20,4,3,1,1,0,2,1,1,0,0,2016,3,4,5,0,5,
109858,38,Yes,Travel_Rarely,Sales,2,Marketing,4,Female,3,3,Sales Executive,2,Single,7351,7,Y,No,16,3,2,0,10,2,3,1,0,0,0,2013,4,3,2,1,4,2014
109859,31,Yes,Travel_Frequently,Sales,1,Life Sciences,2,Female,3,1,Sales Representative,3,Single,1359,1,Y,N,12,3,2,0,1,3,3,1,0,0,0,2012,5,2,3,0,3,2013
109860,31,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,2,1,Research Scientist,2,Single,1261,1,Y,No,12,3,4,0,1,3,4,1,0,0,0,2016,4,2,3,0,4,
109861,31,Yes,Travel_Frequently,Sales,2,Life Sciences,2,Female,2,1,Sales Representative,4,Divorced,2785,7,Y,No,14,3,3,0,3,3,4,1,0,0,0,2010,3,4,2,1,3,2011
109862,27,No,Travel_Rarely,Sales,11,Medical,3,Female,3,1,Sales Representative,4,Married,2534,8,Y,Y,14,3,3,1,5,4,3,1,0,0,0,2016,2,3,4,1,2,
109863,30,No,Non-Travel,Research & Development,7,Technical Degree,3,Male,3,1,Research Scientist,3,Divorced,1274,1,Y,No,13,3,2,2,1,2,2,1,0,0,0,2016,2,5,4,1,2,
109864,44,No,Travel_Frequently,Sales,1,Marketing,1,Male,3,2,Sales Executive,3,Single,4768,7,Y,No,12,3,3,1,11,4,2,1,0,0,0,2016,3,4,5,0,5,
109865,35,Yes,Travel_Rarely,Sales,7,Life Sciences,4,Female,3,1,Sales Representative,3,Married,2404,1,Y,No,13,3,2,1,1,3,3,1,0,0,0,2013,4,3,2,1,4,2014
109866,39,Yes,Non-Travel,Research & Development,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Single,3646,2,Y,N,23,4,2,0,11,2,4,1,0,0,0,2012,5,2,3,0,3,2013
109867,42,No,Travel_Rarely,Research & Development,2,Medical,3,Male,2,1,Laboratory Technician,2,Married,4841,4,Y,No,14,3,4,1,4,3,3,1,0,0,0,2016,4,2,3,0,4,
109868,24,Yes,Non-Travel,Sales,13,Life Sciences,2,Female,3,1,Sales Representative,2,Divorced,2033,1,Y,No,13,3,3,1,1,2,3,1,0,0,0,2010,3,4,2,1,3,2011
109869,28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,1563,1,Y,Y,14,3,3,1,1,2,1,1,0,0,0,2016,2,3,4,1,2,
109870,35,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Y,Yes,12,3,4,1,1,2,3,1,0,0,0,2015,2,5,4,1,2,2016
109871,24,No,Travel_Rarely,Research & Development,21,Technical Degree,3,Male,2,1,Laboratory Technician,1,Single,2296,0,Y,No,14,3,2,3,2,3,3,1,1,0,0,2016,3,4,5,0,5,
109872,29,Yes,Travel_Rarely,Research & Development,9,Life Sciences,3,Female,4,1,Research Scientist,3,Married,2451,6,Y,No,18,3,2,2,5,2,2,1,0,0,0,2013,4,3,2,1,4,2014
109873,50,No,Travel_Rarely,Sales,9,Marketing,3,Male,3,5,Sales Representative,3,Single,19331,4,Y,N,16,3,3,1,27,2,3,1,0,0,0,2016,5,2,3,0,3,
109874,42,No,Travel_Rarely,Research & Development,9,Other,4,Male,2,5,Research Director,4,Single,19613,8,Y,No,22,4,4,0,24,2,3,1,0,0,1,2016,4,2,3,0,4,
109875,36,Yes,Travel_Rarely,Sales,1,Life Sciences,2,Female,3,2,Sales Executive,3,Divorced,6815,6,Y,No,13,3,1,0,15,5,3,1,0,0,0,2010,3,4,2,1,3,2011
109876,26,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,3,1,Research Scientist,4,Married,2061,1,Y,Y,21,4,3,0,1,5,3,1,0,0,0,2016,2,3,4,1,2,
109877,34,No,Travel_Rarely,Research & Development,7,Medical,1,Male,3,1,Research Scientist,4,Single,2972,1,Y,No,13,3,3,0,1,4,1,1,0,0,0,2016,2,5,4,1,2,
109878,28,No,Travel_Rarely,Research & Development,24,Medical,3,Male,3,1,Laboratory Technician,2,Single,2408,1,Y,Yes,17,3,3,3,1,3,3,1,1,0,0,2016,3,4,5,0,5,
109879,35,Yes,Travel_Rarely,Research & Development,7,Life Sciences,3,Female,2,1,Laboratory Technician,4,Married,2690,1,Y,No,18,3,2,1,1,5,2,1,0,0,1,2013,4,3,2,1,4,2014
109880,47,No,Non-Travel,Sales,2,Marketing,3,Male,3,2,Sales Executive,2,Single,4978,7,Y,N,11,3,4,1,4,3,1,1,0,0,0,2016,5,2,3,0,3,
109881,24,No,Travel_Rarely,Human Resources,22,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,Y,No,11,3,4,1,1,2,3,1,0,0,0,2016,4,2,3,0,4,
109882,40,Yes,Travel_Rarely,Research & Development,8,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,6516,2,Y,Yes,16,3,2,1,18,3,3,1,0,0,0,2010,3,4,2,1,3,2011
109883,32,Yes,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,1,Y,Y,12,3,3,0,1,2,3,1,0,0,0,2009,2,3,4,1,2,2010
109884,60,No,Travel_Rarely,Research & Development,1,Medical,3,Male,1,3,Healthcare Representative,4,Divorced,10883,3,Y,No,20,4,3,1,19,2,4,1,0,0,0,2016,2,5,4,1,2,
109885,24,No,Travel_Rarely,Research & Development,17,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,2210,1,Y,No,13,3,1,1,1,3,1,1,0,0,0,2016,3,4,5,0,5,
109886,41,Yes,Non-Travel,Research & Development,5,Life Sciences,1,Female,2,1,Research Scientist,1,Divorced,2107,6,Y,No,17,3,2,1,5,2,1,1,0,0,0,2013,4,3,2,1,4,2014
109887,32,No,Non-Travel,Sales,2,Life Sciences,3,Female,3,1,Sales Representative,1,Single,2827,1,Y,N,12,3,3,3,1,3,3,1,0,0,0,2016,5,2,3,0,3,
109888,19,No,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,3,1,Research Scientist,1,Single,2552,1,Y,No,25,4,4,0,1,4,3,1,1,0,0,2016,4,2,3,0,4,
109889,40,Yes,Travel_Frequently,Research & Development,26,Medical,2,Female,2,2,Research Scientist,4,Divorced,4422,3,Y,Yes,13,3,4,1,16,3,1,1,1,0,0,2010,3,4,2,1,3,2011
109890,28,Yes,Travel_Rarely,Research & Development,12,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,2515,1,Y,Y,11,3,3,0,1,4,2,1,1,0,0,2009,2,3,4,1,2,2010
109891,41,No,Travel_Rarely,Research & Development,12,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,4766,3,Y,Yes,11,3,1,1,6,4,3,1,0,0,0,2016,2,5,4,1,2,
109892,42,No,Travel_Rarely,Research & Development,29,Medical,2,Male,1,2,Laboratory Technician,4,Single,4272,4,Y,No,19,3,1,0,16,3,3,1,0,0,0,2016,3,4,5,0,5,
109893,38,Yes,Travel_Rarely,Sales,2,Marketing,4,Female,3,3,Sales Executive,2,Single,7351,7,Y,No,16,3,2,0,10,2,3,1,0,0,0,2013,4,3,2,1,4,2014
109894,42,No,Travel_Frequently,Research & Development,26,Medical,1,Female,3,3,Research Director,1,Single,13191,3,Y,N,17,3,3,0,20,6,3,1,0,0,0,2016,5,2,3,0,3,
109895,34,No,Travel_Rarely,Research & Development,20,Technical Degree,3,Male,4,1,Research Scientist,3,Married,2585,0,Y,No,17,3,4,0,2,5,2,1,0,0,0,2016,4,2,3,0,4,
109896,48,Yes,Travel_Rarely,Research & Development,2,Technical Degree,2,Male,4,1,Laboratory Technician,2,Divorced,2559,5,Y,No,11,3,3,0,7,4,2,1,0,0,0,2010,3,4,2,1,3,2011
109897,48,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,5,Research Director,4,Single,18265,6,Y,Y,12,3,3,0,25,3,4,1,0,0,0,2016,2,3,4,1,2,
109898,19,Yes,Non-Travel,Research & Development,10,Medical,1,Female,2,1,Research Scientist,2,Single,1859,1,Y,Yes,25,4,2,0,1,2,4,1,1,0,0,2015,2,5,4,1,2,2016
109899,49,No,Travel_Rarely,Research & Development,4,Medical,1,Male,2,5,Research Director,3,Single,18711,2,Y,No,13,3,3,1,23,2,4,1,0,0,0,2016,3,4,5,0,5,
109900,25,Yes,Travel_Frequently,Sales,24,Life Sciences,3,Female,1,1,Sales Representative,4,Single,1118,1,Y,Yes,14,3,2,0,1,4,3,1,0,1,0,2013,4,3,2,1,4,2014
109901,23,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,1,Research Scientist,3,Single,1223,1,Y,N,22,4,4,1,1,2,3,1,0,0,1,2016,5,2,3,0,3,
109902,19,No,Travel_Rarely,Research & Development,25,Life Sciences,2,Male,4,1,Research Scientist,4,Single,2994,1,Y,Yes,12,3,4,0,1,2,3,1,0,0,1,2016,4,2,3,0,4,
109903,42,Yes,Travel_Rarely,Research & Development,7,Medical,2,Female,4,2,Research Scientist,2,Divorced,2372,6,Y,Yes,16,3,4,0,18,2,3,1,0,0,0,2010,3,4,2,1,3,2011
109904,58,Yes,Travel_Rarely,Research & Development,2,Technical Degree,4,Male,3,1,Research Scientist,3,Single,2479,4,Y,Y,24,4,3,0,7,4,3,1,0,0,0,2009,2,3,4,1,2,2010
109905,40,No,Travel_Frequently,Research & Development,9,Medical,4,Male,3,1,Research Scientist,2,Divorced,3617,8,Y,Yes,14,3,4,1,3,2,3,1,1,0,0,2016,2,5,4,1,2,
109906,40,No,Non-Travel,Sales,24,Life Sciences,2,Male,4,4,Sales Executive,2,Single,13194,4,Y,Yes,16,3,4,0,22,2,2,1,0,0,0,2016,3,4,5,0,5,
109907,43,Yes,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,3,2,Manufacturing Director,2,Divorced,4765,4,Y,No,21,4,2,1,4,2,4,1,0,0,0,2013,4,3,2,1,4,2014
109908,58,Yes,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,3,1,Laboratory Technician,4,Single,2380,9,Y,N,14,3,4,1,3,3,2,1,0,0,0,2012,5,2,3,0,3,2013
109909,32,No,Travel_Rarely,Research & Development,25,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2795,1,Y,Yes,24,4,4,0,1,2,1,1,0,0,1,2016,4,2,3,0,4,
109910,34,Yes,Travel_Rarely,Research & Development,10,Life Sciences,2,Male,3,1,Laboratory Technician,2,Divorced,2008,1,Y,No,14,3,2,2,1,3,3,1,0,1,0,2010,3,4,2,1,3,2011
109911,27,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,1,Research Scientist,3,Single,2318,1,Y,Y,19,3,3,0,1,2,3,1,1,0,0,2016,2,3,4,1,2,
109912,21,Yes,Travel_Rarely,Research & Development,18,Other,4,Female,3,1,Research Scientist,4,Single,2693,1,Y,No,19,3,1,0,1,3,2,1,0,0,0,2015,2,5,4,1,2,2016
109913,40,No,Travel_Rarely,Sales,10,Marketing,1,Male,2,3,Sales Executive,2,Single,9705,2,Y,No,12,3,2,1,11,2,2,1,0,0,0,2016,3,4,5,0,5,
109914,25,Yes,Travel_Rarely,Sales,19,Marketing,3,Female,2,1,Sales Representative,2,Married,2413,1,Y,Yes,18,3,2,3,1,2,3,1,0,0,0,2013,4,3,2,1,4,2014
109915,20,Yes,Travel_Rarely,Research & Development,4,Technical Degree,1,Male,3,1,Laboratory Technician,1,Single,2973,1,Y,N,19,3,2,0,1,2,3,1,0,0,0,2012,5,2,3,0,3,2013
109916,19,No,Travel_Rarely,Sales,21,Other,4,Male,2,1,Sales Representative,2,Single,2121,1,Y,Yes,13,3,4,0,1,3,4,1,0,0,0,2016,4,2,3,0,4,
109917,20,Yes,Travel_Rarely,Research & Development,11,Medical,2,Female,2,1,Research Scientist,1,Divorced,2600,1,Y,Yes,15,3,1,0,1,2,3,1,0,0,0,2010,3,4,2,1,3,2011
109918,38,No,Travel_Rarely,Sales,3,Life Sciences,2,Male,3,2,Sales Executive,4,Single,6861,8,Y,Y,12,3,3,0,19,1,3,1,0,0,0,2016,2,3,4,1,2,
109919,37,Yes,Travel_Rarely,Research & Development,11,Medical,1,Female,1,2,Healthcare Representative,2,Married,4777,5,Y,No,15,3,1,0,15,2,1,1,0,0,0,2015,2,5,4,1,2,2016
109920,50,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2380,4,Y,No,18,3,2,0,8,5,3,1,0,0,0,2016,3,4,5,0,5,
109921,42,Yes,Travel_Rarely,Sales,5,Marketing,4,Female,3,5,Sales Executive,3,Married,18303,6,Y,No,13,3,2,0,21,3,4,1,0,0,0,2013,4,3,2,1,4,2014
109922,28,No,Travel_Rarely,Sales,10,Medical,4,Male,3,1,Sales Representative,2,Single,1052,1,Y,N,22,4,2,0,1,5,3,1,0,0,0,2016,5,2,3,0,3,
109923,34,No,Travel_Rarely,Sales,10,Life Sciences,3,Male,3,1,Sales Representative,3,Married,2220,1,Y,Yes,19,3,4,1,1,2,3,1,1,0,0,2016,4,2,3,0,4,
109924,36,Yes,Travel_Rarely,Research & Development,15,Other,2,Male,3,2,Laboratory Technician,3,Divorced,4834,7,Y,No,14,3,2,1,9,3,2,1,0,0,0,2010,3,4,2,1,3,2011
109925,26,Yes,Travel_Rarely,Research & Development,21,Medical,1,Male,3,1,Laboratory Technician,3,Divorced,2377,1,Y,Y,20,4,3,1,1,0,2,1,1,0,0,2009,2,3,4,1,2,2010
109926,28,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,2,1,Laboratory Technician,2,Divorced,2596,1,Y,No,15,3,1,2,1,2,3,1,0,0,0,2015,2,5,4,1,2,2016
109927,37,No,Travel_Rarely,Sales,10,Life Sciences,4,Male,2,2,Sales Executive,4,Single,6694,2,Y,Yes,14,3,3,3,8,5,3,1,0,0,0,2016,3,4,5,0,5,
109928,43,Yes,Travel_Rarely,Sales,25,Medical,3,Female,2,3,Sales Executive,4,Divorced,10798,5,Y,No,13,3,2,1,18,5,3,1,0,0,0,2013,4,3,2,1,4,2014
109929,21,Yes,Travel_Rarely,Research & Development,10,Life Sciences,3,Female,3,1,Laboratory Technician,1,Single,1416,1,Y,N,13,3,1,0,1,6,2,1,0,1,0,2012,5,2,3,0,3,2013
109930,36,No,Travel_Rarely,Research & Development,2,Other,4,Male,3,2,Research Scientist,2,Married,6962,4,Y,Yes,22,4,4,1,15,2,3,1,0,0,0,2016,4,2,3,0,4,
109931,31,Yes,Travel_Rarely,Human Resources,18,Human Resources,2,Male,4,1,Human Resources,1,Divorced,2956,0,Y,No,17,3,3,0,2,4,3,1,0,0,0,2010,3,4,2,1,3,2011
109932,22,Yes,Travel_Rarely,Research & Development,7,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,1,Y,Y,23,4,3,0,1,2,3,1,0,0,0,2009,2,3,4,1,2,2010
109933,30,Yes,Travel_Rarely,Sales,9,Medical,2,Male,3,1,Sales Representative,4,Single,1081,1,Y,No,13,3,3,0,1,3,2,1,0,0,0,2015,2,5,4,1,2,2016
109934,28,No,Travel_Rarely,Sales,3,Medical,2,Male,3,1,Sales Representative,2,Single,2856,1,Y,No,19,3,4,1,1,3,3,1,0,0,0,2016,3,4,5,0,5,
109935,29,Yes,Travel_Frequently,Research & Development,24,Life Sciences,4,Female,2,1,Research Scientist,4,Single,2439,1,Y,Yes,24,4,2,0,1,3,2,1,0,1,0,2013,4,3,2,1,4,2014
109936,29,No,Travel_Rarely,Human Resources,6,Medical,4,Male,3,1,Human Resources,2,Single,2804,1,Y,N,11,3,4,0,1,3,3,1,0,0,0,2016,5,2,3,0,3,
